s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
1982.383556,-18.8245223,-142.8349137,0.1092779,-0.0532125,14.3334012,-1.1472626
1984.3819265,-18.9364499,-140.8406045,0.0027556,-0.0534996,14.1725466,-1.3491195
1986.380297,-18.8347211,-138.8455984,-0.1049403,-0.054377,13.9810227,-1.4858635
1988.3786676,-18.5170288,-136.8736357,-0.2150366,-0.0559207,13.7670035,-1.3933721
1990.3770381,-17.9811319,-134.9495087,-0.3290123,-0.0582818,13.5632384,-1.0691601
1992.3754086,-17.2248768,-133.1004607,-0.4485174,-0.0614572,13.4047857,-0.5762276
1994.3737791,-16.2480068,-131.3590343,-0.5751895,-0.0650259,13.3186054,-0.1105895
1996.3721496,-15.0538113,-129.758401,-0.7077141,-0.0678184,13.3020018,-0.1105895
1998.3705202,-13.6560822,-128.3334981,-0.8432372,-0.0666495,13.2853774,0.1259666
2000.3688907,-12.0810957,-127.1065328,-0.973828,-0.0637943,13.3043117,0.5974772
2002.3672612,-10.362702,-126.0891036,-1.0973317,-0.0599614,13.3937549,1.1312418
2004.3656317,-8.5355736,-125.2840899,-1.2124796,-0.0548808,13.5614878,1.7917116
2006.3640022,-6.6294619,-124.683586,-1.3169792,-0.0494843,13.8229866,2.4253648
2008.3623728,-4.6742299,-124.2740445,-1.409607,-0.0433136,14.1692806,3.1785077
2010.3607433,-2.6906262,-124.0352524,-1.4905063,-0.0376991,14.6106874,3.8188717
2012.3591138,-0.6942814,-123.9465309,-1.5604984,-0.0324191,15.1239951,4.4416585
2014.3574843,1.3033432,-123.9873268,-1.6202652,-0.0274147,15.6999168,5.0885572
2016.3558548,3.2961417,-124.137759,-1.6706512,-0.023229,16.3347798,5.1332344
2018.3542254,5.2797424,-124.3805594,-1.7132803,-0.0194595,16.9511427,5.1204117
2020.3525959,7.2525764,-124.7003732,-1.7485176,-0.0158087,17.5444065,5.1076211
2022.3509664,9.2143628,-125.0824134,-1.7765829,-0.0123092,18.1168441,5.0948625
2024.3493369,11.1650255,-125.5123187,-1.7977079,-0.0089401,18.6703745,5.0821357
2026.3477074,13.1084851,-125.9774617,-1.8127926,-0.0061506,19.206636,5.0694407
2028.346078,15.0458203,-126.4667943,-1.8231758,-0.0046931,19.72704,5.0567774
2030.3444485,16.9786838,-126.9743811,-1.8317877,-0.0039839,20.2328134,5.0441458
2032.342819,18.9073818,-127.4974942,-1.8393957,-0.0036304,20.7250303,5.0315457
2034.3411895,20.8322387,-128.0346177,-1.8463638,-0.0033774,21.2046378,5.0189771
2036.33956,22.75337,-128.5847082,-1.8529116,-0.0031736,21.672476,5.0064399
2038.3379306,24.6710288,-129.1469802,-1.8590355,-0.0029552,22.1292942,4.993934
2040.3363011,26.585326,-129.720566,-1.864725,-0.00274,22.575764,4.9814593
2042.3346716,28.496399,-130.3046083,-1.869987,-0.0025263,23.0124906,4.9690158
2044.3330421,30.4045596,-130.8983091,-1.8748207,-0.0023113,23.4400212,4.9566034
2046.3314126,32.3099485,-131.5008144,-1.879225,-0.0020967,23.8588528,4.944222
2048.3297832,34.2127529,-132.1112838,-1.8832005,-0.0018821,24.2694382,4.9318715
2050.3281537,36.1132967,-132.7289213,-1.8867471,-0.0016674,24.6721917,4.9195518
2052.3265242,38.0117617,-133.3528846,-1.8898646,-0.0014527,25.0674932,4.907263
2054.3248947,39.9083784,-133.9823469,-1.892553,-0.0012379,25.4556924,4.8950048
2056.3232652,41.8034662,-134.6165105,-1.8948123,-0.0010232,25.8371117,4.8827773
2058.3216358,43.6972436,-135.2545444,-1.8966424,-0.0008084,26.2120495,4.8705803
2060.3200063,45.5899743,-135.8956325,-1.8980433,-0.0005937,26.5807823,4.8584138
2062.3183768,47.4819602,-136.5389712,-1.8990151,-0.0003789,26.9435671,4.8462776
2064.3167473,49.3734504,-137.1837397,-1.8995577,-0.0001641,27.3006433,4.8341718
2066.3151178,51.2647314,-137.8291293,-1.8996711,5.06E-05,27.6522343,4.8220962
2068.3134884,53.1560767,-138.4743274,-1.8993555,0.0002653,27.9985487,4.8100508
2070.3118589,55.0477585,-139.118521,-1.8986108,0.00048,28.3397822,4.7980355
2072.3102294,56.9400746,-139.7609057,-1.8974372,0.0006946,28.6761183,4.7860501
2074.3085999,58.833262,-140.400657,-1.8958348,0.0009092,29.0077294,4.7740948
2076.3069704,60.727607,-141.0369672,-1.8938036,0.0011237,29.3347777,4.7621693
2078.305341,62.6234058,-141.6690318,-1.8913438,0.0013381,29.6574163,4.7502735
2080.3037115,64.5208541,-142.2960135,-1.8884554,0.0015526,29.9757895,4.7384075
2082.302082,66.420241,-142.917106,-1.8851387,0.0017669,30.2900337,-10.1445713
2084.3004525,68.3218481,-143.5315006,-1.8813935,0.0019812,29.6131883,-10.6897837
2086.298823,70.2258269,-144.1383467,-1.8772201,0.0021956,28.8828084,-10.586562
2088.2971936,72.1324569,-144.7368353,-1.8726184,0.0024099,28.1408044,-10.5007961
2090.2955641,74.0419902,-145.3261484,-1.8675885,0.0026241,27.3849578,-10.4321719
2092.2939346,75.9545353,-145.905424,-1.8621302,0.0028387,26.6128019,-10.3811897
2094.2923051,77.8703462,-146.4738442,-1.8562433,0.0030529,25.8215084,-10.3476683
2096.2906756,79.7896305,-147.0305777,-1.8499285,0.0032671,25.0078657,-10.3310071
2098.2890462,81.7124572,-147.5747535,-1.8431847,0.0034824,24.1682226,-10.3310012
2100.2874167,83.6390449,-148.1055408,-1.8360098,0.0036988,23.2983401,-10.3312729
2102.2857872,85.5695275,-148.6220794,-1.8284013,0.0039129,22.3946696,-10.3503857
2104.2841577,87.5039558,-149.1235111,-1.8203922,0.0041029,21.4511868,-10.2118159
2106.2825282,89.442265,-149.6088709,-1.8116382,0.0048893,20.477779,-9.8073541
2108.2808988,91.3854811,-150.0752948,-1.8006758,0.006393,19.49723,-8.5057141
2110.2792693,93.3343753,-150.5152992,-1.7835728,0.0107198,18.6050219,-7.4253687
2112.2776398,95.2924822,-150.9135094,-1.7578241,0.0150802,17.7895915,-6.5222453
2114.2760103,97.2624046,-151.2526406,-1.7232645,0.0194877,17.0411807,-5.7908097
2116.2743808,99.243314,-151.5147433,-1.6799727,0.023858,16.3480113,-5.166608
2118.2727514,101.2349129,-151.6821368,-1.6278356,0.0283345,15.7037536,-4.6218087
2120.2711219,103.2320075,-151.7364611,-1.5665991,0.0329662,15.1041619,-4.1775055
2122.2694924,105.2289749,-151.6591981,-1.4960999,0.0376214,14.5409525,-3.7540108
2124.2678629,107.2140171,-151.4321055,-1.4160218,0.0426031,14.0155446,-3.3206729
2126.2662334,109.1715449,-151.0371348,-1.3255842,0.0480106,13.5337955,-2.7510333
2128.264604,111.0827126,-150.4558574,-1.2233792,0.0543455,13.1212977,-1.9433394
2130.2629745,112.9190311,-149.6708819,-1.1078082,0.0617964,12.821912,-0.7284971
2132.261345,114.6443489,-148.665359,-0.9754419,0.070422,12.7078642,-0.1006796
2134.2597155,116.2133096,-147.4302406,-0.8309903,0.0744937,12.692022,-0.1006796
2136.258086,117.5819993,-145.9775326,-0.6813092,0.0717518,12.67616,0.3701258
2138.2564566,118.7302426,-144.3432497,-0.5463344,0.0636052,12.7343759,1.5841523
2140.2548271,119.661879,-142.5772226,-0.4271482,0.0557517,12.9805923,2.5007666
2142.2531976,120.3913084,-140.718028,-0.3228957,0.0488722,13.3600409,3.1652157
2144.2515681,120.9361271,-138.7952489,-0.2313467,0.0428097,13.8253839,3.697829
2146.2499386,121.3145226,-136.8339942,-0.1518346,0.0368276,14.3499305,4.2877473
2148.2483092,121.5476913,-134.8493726,-0.0839974,0.0310289,14.9351103,4.9393539
2150.2466797,121.6573946,-132.8540695,-0.0277738,0.0252655,15.5820037,5.1482507
2152.2450502,121.6662642,-130.8555853,0.0169891,0.0195381,16.2288343,5.1353906
2154.2434207,121.597057,-128.8579679,0.0504004,0.013914,16.8493291,5.1225626
2156.2417912,121.4724181,-126.8643451,0.0726134,0.0083229,17.4463018,5.1097666
2158.2401618,121.3144089,-124.8706644,0.0837147,0.0027671,18.0220937,5.0970026
2160.2385323,121.1454409,-122.8788128,0.0837373,-0.0026391,18.5786776,5.0842705
2162.2369028,120.9871928,-120.8889019,0.0732199,-0.0079274,19.1177345,5.0715701
2164.2352733,120.859683,-118.892532,0.0528427,-0.012451,19.6407109,5.0589015
2166.2336439,120.7821101,-116.8971153,0.0231997,-0.017461,20.1488621,4.6575141
2168.2320144,120.7741928,-114.899761,-0.0170476,-0.0226727,20.6056187,2.1079756
2170.2303849,120.8538828,-112.9040529,-0.0629852,-0.0233143,20.8090498,1.6338771
2172.2287554,121.0262851,-110.9137386,-0.1097784,-0.0232104,20.96537,1.5232072
2174.2271259,121.2909615,-108.9319556,-0.1555512,-0.0225841,21.1100593,1.6572103
2176.2254965,121.6444656,-106.9660312,-0.2000914,-0.0220248,21.2663594,1.7564612
2178.223867,122.0842978,-105.0167057,-0.243523,-0.0213767,21.4307761,1.8950964
2180.2222375,122.6071575,-103.0873661,-0.2855336,-0.0206265,21.6067668,2.0786767
2182.220608,123.2085194,-101.1821645,-0.3255662,-0.0194559,21.7981721,2.4583721
2184.2189785,123.8836487,-99.3013673,-0.3633377,-0.0183615,22.0223927,2.7918233
2186.2173491,124.6274758,-97.4462759,-0.3989923,-0.0173193,22.2742896,3.0970666
2188.2157196,125.4348004,-95.6185845,-0.4325509,-0.0162752,22.5504357,3.4058781
2190.2140901,126.3012456,-93.8178909,-0.4640572,-0.0152608,22.8502639,3.7054941
2192.2124606,127.2223116,-92.0442524,-0.4935625,-0.0142677,23.1720621,4.0034223
2194.2108311,128.1933833,-90.2979181,-0.5210792,-0.0132757,23.5147848,4.3136645
2196.2092017,129.2105163,-88.5778294,-0.546628,-0.012294,23.8785616,4.6337881
2198.2075722,130.2696937,-86.883101,-0.5702237,-0.0113363,24.2632594,4.9320589
2200.2059427,131.3669571,-85.2130773,-0.5921404,-0.0106007,24.666129,4.9197388
2202.2043132,132.4994257,-83.5665619,-0.612593,-0.0098658,25.061541,4.9074495
2204.2026837,133.6641624,-81.9426576,-0.6315746,-0.0091316,25.4498457,4.8951908
2206.2010543,134.8582921,-80.3403385,-0.6490913,-0.0084003,25.8313657,4.8829628
2208.1994248,136.079194,-78.7582366,-0.6651518,-0.0076731,26.2063998,4.8707654
2210.1977953,137.3241511,-77.1951182,-0.679761,-0.0069491,26.5752249,4.8585984
2212.1961658,138.5907885,-75.6493261,-0.6929285,-0.0062288,26.9380983,4.8464618
2214.1945363,139.8765507,-74.1194439,-0.704659,-0.0055118,27.2952595,4.8343555
2216.1929069,141.1789348,-72.603992,-0.7149586,-0.0048,27.6469322,4.8222795
2218.1912774,142.4960862,-71.1008377,-0.7239128,-0.0041605,27.9933253,4.8102336
2220.1896479,143.8255438,-69.6088503,-0.7315858,-0.0035164,28.3346346,4.7982178
2222.1880184,145.1652843,-68.1264242,-0.7379616,-0.0028541,28.6710438,4.786232
2224.1863889,146.5135363,-66.651278,-0.7426784,-0.0018657,29.0027255,4.7742762
2226.1847595,147.8671862,-65.181285,-0.7454488,-0.0009351,29.329842,4.7623502
2228.18313,149.2235975,-63.7138168,-0.7464407,-8.09E-05,29.6525464,4.7504541
2230.1815005,150.5806436,-62.246839,-0.7465091,1.25E-05,29.9709834,4.7385876
2232.179871,151.9376295,-60.7798683,-0.7464212,4.81E-05,30.2852894,4.7267508
2234.1782415,153.2944827,-59.3127695,-0.7463411,3.28E-05,30.5955937,4.7149435
2236.1766121,154.6512399,-57.8455608,-0.7462683,4E-05,30.9020187,4.7031658
2238.1749826,156.0078786,-56.3782448,-0.746181,4.73E-05,31.2046807,4.6914174
2240.1733531,157.3643774,-54.9108018,-0.7460793,5.46E-05,31.5036899,4.6796985
2242.1717236,158.7207185,-53.4432085,-0.745963,6.18E-05,31.7991512,4.6680087
2244.1700941,160.0768773,-51.9754489,-0.7458323,6.91E-05,32.0911645,4.6563482
2246.1684647,161.4328323,-50.5075034,-0.745687,7.63E-05,32.3798249,4.6447168
2248.1668352,162.7885656,-49.0393486,-0.7455272,8.36E-05,32.6652229,4.6331145
2250.1652057,164.1440526,-47.5709686,-0.7453529,9.08E-05,32.9474452,4.6215412
2252.1635762,165.4992719,-46.1023438,-0.7451641,9.81E-05,33.2265745,4.6099967
2254.1619467,166.854205,-44.6334508,-0.7449603,0.0001059,33.5026897,4.5984811
2256.1603173,168.2088261,-43.1642725,-0.7447414,0.0001125,33.7758664,4.5869943
2258.1586878,169.5631164,-41.6947903,-0.7445111,0.0001178,34.0461772,4.5755361
2260.1570583,170.9170654,-40.2249922,-0.7442789,0.0001146,34.3136913,4.5641066
2262.1554288,172.2706779,-38.7548847,-0.7440538,0.0001102,34.5784755,4.5527056
2264.1537993,173.6239674,-37.2844785,-0.743839,0.0001048,34.8405934,4.5413332
2266.1521699,174.9769482,-35.8137897,-0.743635,9.94E-05,35.1001066,4.5299891
2268.1505404,176.3296373,-34.3428319,-0.7434418,9.4E-05,35.3570739,4.5186733
2270.1489109,177.6820504,-32.8716196,-0.7432594,8.86E-05,35.6115521,4.5073858
2272.1472814,179.0342024,-31.4001687,-0.7430878,8.32E-05,35.8635957,4.4961266
2274.1456519,180.3861101,-29.9284927,-0.7429269,7.78E-05,36.1132573,4.4792325
2276.1440225,181.7377894,-28.4566062,-0.7427769,7.24E-05,36.3602762,4.4556926
2278.142393,183.0892551,-26.9845249,-0.7426376,6.7E-05,36.6043431,4.4323591
2280.1407635,184.440524,-25.5122624,-0.7425092,6.16E-05,36.8455279,4.409228
2282.139134,185.7916121,-24.0398332,-0.7423915,5.62E-05,37.0838977,4.3862954
2284.1375045,187.1425342,-22.5672531,-0.7422846,5.08E-05,37.3195171,4.3635577
2286.1358751,188.4933071,-21.0945355,-0.7421885,4.54E-05,37.5524482,4.3410111
2288.1342456,189.8439469,-19.6216951,-0.7421032,4E-05,37.7827509,4.3186523
2290.1326161,191.1944683,-18.1487475,-0.7420287,3.46E-05,38.0104827,4.2964779
2292.1309866,192.5448882,-16.6757062,-0.741965,2.92E-05,38.2356994,4.2744846
2294.1293571,193.8952227,-15.2025857,-0.7419121,2.37E-05,38.4584544,4.2526693
2296.1277277,195.2454875,-13.7294039,-0.7418732,1.52E-05,38.6787995,4.2310291
2298.1260982,196.5957085,-12.2561817,-0.7418547,2E-07,38.8967847,4.2095609
2300.1244687,197.945932,-10.7829572,-0.7418755,-2.11E-05,39.1124582,4.1882618
2302.1228392,199.2962155,-9.3097948,-0.741942,-4.54E-05,39.3258666,4.1671293
2304.1212097,200.6466347,-7.8367529,-0.7420572,-6.98E-05,39.537055,4.1461605
2306.1195803,201.9972615,-6.3638972,-0.742221,-9.42E-05,39.7460671,4.125353
2308.1179508,203.3481614,-4.8913001,-0.7424336,-0.0001186,39.952945,4.1047041
2310.1163213,204.6994122,-3.419021,-0.7426949,-0.0001429,40.1577297,4.0881547
2312.1146918,206.0510856,-1.9471256,-0.7430049,-0.0001673,40.360656,4.0728695
2314.1130623,207.4032469,-0.4756868,-0.7433636,-0.0001917,40.561814,4.0576667
2316.1114329,208.7559738,0.9952362,-0.743771,-0.0002161,40.761234,4.0425453
2318.1098034,210.1093378,2.4655773,-0.7442271,-0.0002404,40.9589454,4.0275044
2320.1081739,211.4634038,3.9352634,-0.7447319,-0.0002648,41.1549766,4.012543
2322.1065444,212.8182489,5.4042347,-0.745285,-0.0002882,41.3493554,3.9976604
